id,WKT,mgo,al2o3,sio2,cao,tio2,feo,potassium,thorium,uranium
1424,"POLYGON ((162.0 32.5, 168.0 32.5, 168.0 37.5, 162.0 37.5, 162.0 32.5))",7.520300,28.667000,42.431000,15.342000,0.109980,3.902800,248.1700,0.5823,0.1580
1425,"POLYGON ((168.0 32.5, 174.0 32.5, 174.0 37.5, 168.0 37.5, 168.0 32.5))",7.205300,28.941000,41.857000,15.271000,0.283160,4.163900,144.9600,0.6377,0.1731
1426,"POLYGON ((174.0 32.5, 180.0 32.5, 180.0 37.5, 174.0 37.5, 174.0 32.5))",6.002000,26.932000,44.323000,15.859000,0.221500,4.258100,163.2100,0.6418,0.1742
1427,"POLYGON ((-180.0 37.5, -174.0 37.5, -174.0 42.5, -180.0 42.5, -180.0 37.5))",6.345000,28.707000,40.902000,15.866000,0.412950,3.788100,345.8400,0.4831,0.1309
1428,"POLYGON ((-174.0 37.5, -168.0 37.5, -168.0 42.5, -174.0 42.5, -174.0 37.5))",4.615800,28.868000,44.183000,13.764000,0.151890,4.053100,111.6800,0.4785,0.1296
1429,"POLYGON ((-168.0 37.5, -162.0 37.5, -162.0 42.5, -168.0 42.5, -168.0 37.5))",4.300900,27.127000,41.511000,16.793000,0.451080,4.823800,274.0400,0.1985,0.0532
1430,"POLYGON ((-162.0 37.5, -156.0 37.5, -156.0 42.5, -162.0 42.5, -162.0 37.5))",2.932900,30.890000,42.649000,15.741000,0.445950,3.964800,306.4300,0.3977,0.1076
1431,"POLYGON ((-156.0 37.5, -150.0 37.5, -150.0 42.5, -156.0 42.5, -156.0 37.5))",3.963200,27.024000,44.595000,17.550000,0.205510,3.962900,195.8900,0.4195,0.1135
1432,"POLYGON ((-150.0 37.5, -144.0 37.5, -144.0 42.5, -150.0 42.5, -150.0 37.5))",3.344300,33.061000,41.670000,16.604000,0.049469,3.178300,286.2700,0.3149,0.0850
1433,"POLYGON ((-144.0 37.5, -138.0 37.5, -138.0 42.5, -144.0 42.5, -144.0 37.5))",4.099800,28.626000,42.216000,17.109000,0.229120,4.110200,306.6000,0.4585,0.1242
1434,"POLYGON ((-138.0 37.5, -132.0 37.5, -132.0 42.5, -138.0 42.5, -138.0 37.5))",5.908600,25.835000,46.391000,15.256000,0.243830,3.951500,225.7600,0.4440,0.1202
1435,"POLYGON ((-132.0 37.5, -126.0 37.5, -126.0 42.5, -132.0 42.5, -132.0 37.5))",6.914800,25.870000,45.928000,16.246000,0.000000,4.306300,265.3200,0.5820,0.1579
1436,"POLYGON ((-126.0 37.5, -120.0 37.5, -120.0 42.5, -126.0 42.5, -126.0 37.5))",3.469400,25.214000,48.542000,18.069000,0.154730,4.610100,406.7000,0.6639,0.1802
1437,"POLYGON ((-120.0 37.5, -114.0 37.5, -114.0 42.5, -120.0 42.5, -120.0 37.5))",2.000300,29.430000,44.478000,18.005000,0.361560,4.412900,595.2000,0.7602,0.2065
1438,"POLYGON ((-114.0 37.5, -108.0 37.5, -108.0 42.5, -114.0 42.5, -114.0 37.5))",3.850100,26.373000,46.259000,17.289000,0.313660,4.831800,341.1800,0.8762,0.2382
1439,"POLYGON ((-108.0 37.5, -102.0 37.5, -102.0 42.5, -108.0 42.5, -108.0 37.5))",6.380000,26.206000,43.752000,17.638000,0.099735,4.586600,434.1100,0.7879,0.2141
1440,"POLYGON ((-102.0 37.5, -96.0 37.5, -96.0 42.5, -102.0 42.5, -102.0 37.5))",6.763900,23.425000,44.893000,17.846000,0.581460,5.055500,551.8400,1.3292,0.3619
1441,"POLYGON ((-96.0 37.5, -90.0 37.5, -90.0 42.5, -96.0 42.5, -96.0 37.5))",8.605200,24.373000,46.432000,17.803000,0.189220,5.115000,755.6300,1.7004,0.4632
1442,"POLYGON ((-90.0 37.5, -84.0 37.5, -84.0 42.5, -90.0 42.5, -90.0 37.5))",5.710900,30.977000,41.386000,17.745000,0.439320,5.452300,1244.4000,2.5940,0.7072
1443,"POLYGON ((-84.0 37.5, -78.0 37.5, -78.0 42.5, -84.0 42.5, -84.0 37.5))",9.935800,21.704000,44.665000,12.237000,1.400500,9.597100,1714.4000,4.0878,1.1150
1444,"POLYGON ((-78.0 37.5, -72.0 37.5, -72.0 42.5, -78.0 42.5, -78.0 37.5))",4.755200,14.013000,40.557000,19.734000,3.091200,14.596000,1828.0000,4.6855,1.2781
1445,"POLYGON ((-72.0 37.5, -66.0 37.5, -66.0 42.5, -72.0 42.5, -72.0 37.5))",10.723000,16.020000,36.496000,12.053000,2.383900,17.063000,1436.3000,4.1288,1.1262
1446,"POLYGON ((-66.0 37.5, -60.0 37.5, -60.0 42.5, -66.0 42.5, -66.0 37.5))",9.712200,9.974200,39.790000,13.209000,2.967200,19.038000,1465.3000,3.6911,1.0067
1447,"POLYGON ((-60.0 37.5, -54.0 37.5, -54.0 42.5, -60.0 42.5, -60.0 37.5))",6.876700,7.853400,39.536000,12.433000,4.181700,20.822000,1501.0000,4.5231,1.2338
1448,"POLYGON ((-54.0 37.5, -48.0 37.5, -48.0 42.5, -54.0 42.5, -54.0 37.5))",6.412200,8.389400,39.204000,12.464000,4.613300,19.777000,2221.1000,5.9984,1.6366
1449,"POLYGON ((-48.0 37.5, -42.0 37.5, -42.0 42.5, -48.0 42.5, -48.0 37.5))",7.761100,19.598000,32.364000,16.003000,3.576000,18.405000,2989.3000,8.4342,2.3015
1450,"POLYGON ((-42.0 37.5, -36.0 37.5, -36.0 42.5, -42.0 42.5, -42.0 37.5))",10.157000,14.131000,42.371000,17.356000,2.042200,15.601000,2696.2000,7.2714,1.9841
1451,"POLYGON ((-36.0 37.5, -30.0 37.5, -30.0 42.5, -36.0 42.5, -36.0 37.5))",11.191000,13.701000,37.586000,11.081000,3.221900,17.635000,1829.8000,4.6903,1.2795
1452,"POLYGON ((-30.0 37.5, -24.0 37.5, -24.0 42.5, -30.0 42.5, -30.0 37.5))",9.023400,2.798900,38.763000,13.074000,5.122100,21.305000,1394.3000,3.9897,1.0882
1453,"POLYGON ((-24.0 37.5, -18.0 37.5, -18.0 42.5, -24.0 42.5, -24.0 37.5))",8.780400,4.192900,37.977000,13.691000,4.652300,22.460000,1561.2000,3.4943,0.9529
1454,"POLYGON ((-18.0 37.5, -12.0 37.5, -12.0 42.5, -18.0 42.5, -18.0 37.5))",8.426100,7.282800,38.021000,15.285000,3.807200,20.620000,1284.5000,3.3371,0.9100
1455,"POLYGON ((-12.0 37.5, -6.0 37.5, -6.0 42.5, -12.0 42.5, -12.0 37.5))",12.733000,9.808800,41.147000,14.208000,2.243900,17.595000,1602.3000,3.9008,1.0639
1456,"POLYGON ((-6.0 37.5, 0.0 37.5, 0.0 42.5, -6.0 42.5, -6.0 37.5))",10.997000,14.055000,36.156000,14.399000,2.772600,17.349000,2279.6000,6.0042,1.6381
1457,"POLYGON ((0.0 37.5, 6.0 37.5, 6.0 42.5, 0.0 42.5, 0.0 37.5))",11.159000,16.294000,38.503000,15.759000,1.935300,13.724000,2575.3000,6.8460,1.8679
1458,"POLYGON ((6.0 37.5, 12.0 37.5, 12.0 42.5, 6.0 42.5, 6.0 37.5))",8.738600,24.514000,36.325000,16.048000,1.722100,12.125000,2136.7000,5.6423,1.5393
1459,"POLYGON ((12.0 37.5, 18.0 37.5, 18.0 42.5, 12.0 42.5, 12.0 37.5))",11.823000,18.244000,42.224000,18.217000,0.977760,10.860000,1458.2000,4.0019,1.0915
1460,"POLYGON ((18.0 37.5, 24.0 37.5, 24.0 42.5, 18.0 42.5, 18.0 37.5))",11.244000,17.742000,44.887000,14.654000,1.096500,11.710000,1417.6000,3.1930,0.8707
1461,"POLYGON ((24.0 37.5, 30.0 37.5, 30.0 42.5, 24.0 42.5, 24.0 37.5))",10.520000,15.589000,41.901000,15.447000,1.620700,12.979000,1125.7000,2.7718,0.7557
1462,"POLYGON ((30.0 37.5, 36.0 37.5, 36.0 42.5, 30.0 42.5, 30.0 37.5))",11.081000,21.610000,40.183000,14.773000,1.249800,11.392000,983.8400,2.3299,0.6351
1463,"POLYGON ((36.0 37.5, 42.0 37.5, 42.0 42.5, 36.0 42.5, 36.0 37.5))",10.756000,27.068000,41.433000,12.406000,0.911220,8.083000,976.8100,2.1148,0.5764
1464,"POLYGON ((42.0 37.5, 48.0 37.5, 48.0 42.5, 42.0 42.5, 42.0 37.5))",9.196400,21.092000,45.092000,17.237000,0.349140,7.543900,1130.4000,2.2519,0.6138
1465,"POLYGON ((48.0 37.5, 54.0 37.5, 54.0 42.5, 48.0 42.5, 48.0 37.5))",11.669000,25.956000,37.407000,16.330000,0.735430,6.914100,783.9500,2.1548,0.5873
1466,"POLYGON ((54.0 37.5, 60.0 37.5, 60.0 42.5, 54.0 42.5, 54.0 37.5))",8.559000,22.224000,45.144000,16.080000,0.444830,6.720900,827.6700,1.5636,0.4259
1467,"POLYGON ((60.0 37.5, 66.0 37.5, 66.0 42.5, 60.0 42.5, 60.0 37.5))",8.714000,20.574000,44.492000,16.513000,0.523910,7.519000,645.4600,1.5673,0.4269
1468,"POLYGON ((66.0 37.5, 72.0 37.5, 72.0 42.5, 66.0 42.5, 66.0 37.5))",9.661300,23.064000,43.971000,15.347000,0.178200,6.652400,554.5900,1.4713,0.4007
1469,"POLYGON ((72.0 37.5, 78.0 37.5, 78.0 42.5, 72.0 42.5, 72.0 37.5))",9.923700,26.187000,42.723000,14.572000,0.523150,5.784600,503.5800,1.0410,0.2832
1470,"POLYGON ((78.0 37.5, 84.0 37.5, 84.0 42.5, 78.0 42.5, 78.0 37.5))",5.746500,25.204000,46.130000,15.641000,0.570560,5.299000,577.4700,0.9214,0.2505
1471,"POLYGON ((84.0 37.5, 90.0 37.5, 90.0 42.5, 84.0 42.5, 84.0 37.5))",6.784600,24.659000,42.931000,17.837000,0.682370,5.595700,466.6700,1.0282,0.2797
1472,"POLYGON ((90.0 37.5, 96.0 37.5, 96.0 42.5, 90.0 42.5, 90.0 37.5))",8.668400,28.233000,43.225000,15.322000,0.301170,3.948400,419.7900,0.9099,0.2474
1473,"POLYGON ((96.0 37.5, 102.0 37.5, 102.0 42.5, 96.0 42.5, 96.0 37.5))",5.371000,23.124000,44.368000,17.737000,0.469290,4.989100,335.4100,0.8239,0.2239
1474,"POLYGON ((102.0 37.5, 108.0 37.5, 108.0 42.5, 102.0 42.5, 102.0 37.5))",7.654000,24.649000,44.152000,15.681000,0.177720,5.250400,344.1900,0.5965,0.1618
1475,"POLYGON ((108.0 37.5, 114.0 37.5, 114.0 42.5, 108.0 42.5, 108.0 37.5))",7.247100,25.869000,41.925000,17.550000,0.332140,5.206600,330.8700,0.6140,0.1666
1476,"POLYGON ((114.0 37.5, 120.0 37.5, 120.0 42.5, 114.0 42.5, 114.0 37.5))",5.045100,25.326000,44.214000,16.907000,0.519840,5.243600,281.2800,0.7806,0.2121
1477,"POLYGON ((120.0 37.5, 126.0 37.5, 126.0 42.5, 120.0 42.5, 120.0 37.5))",5.916800,27.845000,42.314000,16.686000,0.155240,4.637300,403.2700,0.6798,0.1846
1478,"POLYGON ((126.0 37.5, 132.0 37.5, 132.0 42.5, 126.0 42.5, 126.0 37.5))",5.810900,27.032000,44.096000,16.480000,0.243490,4.407200,264.8900,0.7529,0.2046
1479,"POLYGON ((132.0 37.5, 138.0 37.5, 138.0 42.5, 132.0 42.5, 132.0 37.5))",4.786400,25.880000,42.077000,18.880000,0.491660,4.956800,382.3000,0.7833,0.2129
1480,"POLYGON ((138.0 37.5, 144.0 37.5, 144.0 42.5, 138.0 42.5, 138.0 37.5))",6.645900,24.343000,45.918000,17.391000,0.138050,4.726700,363.1100,0.6702,0.1820
1481,"POLYGON ((144.0 37.5, 150.0 37.5, 150.0 42.5, 144.0 42.5, 144.0 37.5))",7.594600,24.859000,44.635000,17.546000,0.569430,4.744300,244.9500,0.5158,0.1398
1482,"POLYGON ((150.0 37.5, 156.0 37.5, 156.0 42.5, 150.0 42.5, 150.0 37.5))",4.859000,27.499000,45.920000,16.144000,0.042220,5.217800,318.8400,0.3668,0.0991
1483,"POLYGON ((156.0 37.5, 162.0 37.5, 162.0 42.5, 156.0 42.5, 156.0 37.5))",5.417400,26.137000,45.042000,15.789000,0.228220,5.673100,314.5400,0.3816,0.1032
1484,"POLYGON ((162.0 37.5, 168.0 37.5, 168.0 42.5, 162.0 42.5, 162.0 37.5))",3.090900,26.725000,43.835000,17.770000,0.419970,4.932900,479.5700,0.6973,0.1894
1485,"POLYGON ((168.0 37.5, 174.0 37.5, 174.0 42.5, 168.0 42.5, 168.0 37.5))",6.131500,23.680000,45.175000,16.746000,0.458920,4.617900,251.5400,0.6983,0.1896
1486,"POLYGON ((174.0 37.5, 180.0 37.5, 180.0 42.5, 174.0 42.5, 174.0 37.5))",6.874900,24.879000,43.536000,16.302000,0.367980,4.721000,218.3900,0.6922,0.1880
1487,"POLYGON ((-180.0 42.5, -174.0 42.5, -174.0 47.5, -180.0 47.5, -180.0 42.5))",4.229500,26.614000,45.494000,14.644000,0.277900,4.215500,291.5500,0.5336,0.1447
1488,"POLYGON ((-174.0 42.5, -168.0 42.5, -168.0 47.5, -174.0 47.5, -174.0 42.5))",4.437700,29.015000,43.275000,15.407000,0.187850,3.565100,298.0100,0.3479,0.0940
1489,"POLYGON ((-168.0 42.5, -162.0 42.5, -162.0 47.5, -168.0 47.5, -168.0 42.5))",6.248400,27.655000,41.297000,15.497000,0.395550,4.184300,140.9100,0.5329,0.1445
1490,"POLYGON ((-162.0 42.5, -156.0 42.5, -156.0 47.5, -162.0 47.5, -162.0 42.5))",2.749500,26.285000,46.204000,16.951000,0.262040,4.612100,339.0500,0.3705,0.1001
1491,"POLYGON ((-156.0 42.5, -150.0 42.5, -150.0 47.5, -156.0 47.5, -156.0 42.5))",2.832400,29.766000,43.454000,15.351000,0.534530,4.244200,380.8900,0.2048,0.0549
1492,"POLYGON ((-150.0 42.5, -144.0 42.5, -144.0 47.5, -150.0 47.5, -150.0 42.5))",2.627700,25.792000,46.203000,17.228000,0.614700,3.903600,299.8500,0.3607,0.0975
1493,"POLYGON ((-144.0 42.5, -138.0 42.5, -138.0 47.5, -144.0 47.5, -144.0 42.5))",2.953300,28.819000,44.574000,17.247000,0.000000,4.010900,495.2000,0.4320,0.1169
1494,"POLYGON ((-138.0 42.5, -132.0 42.5, -132.0 47.5, -138.0 47.5, -138.0 42.5))",4.922500,30.712000,45.498000,14.126000,0.000000,3.637400,257.4200,0.2737,0.0737
1495,"POLYGON ((-132.0 42.5, -126.0 42.5, -126.0 47.5, -132.0 47.5, -132.0 42.5))",6.532600,27.190000,45.991000,14.487000,0.295840,4.393300,299.3600,0.3606,0.0974
1496,"POLYGON ((-126.0 42.5, -120.0 42.5, -120.0 47.5, -126.0 47.5, -126.0 42.5))",5.738200,27.820000,44.003000,17.757000,0.000000,4.412600,246.8500,0.6373,0.1730
1497,"POLYGON ((-120.0 42.5, -114.0 42.5, -114.0 47.5, -120.0 47.5, -120.0 42.5))",3.521000,27.194000,46.018000,16.838000,0.251850,4.758800,363.7500,0.8982,0.2442
1498,"POLYGON ((-114.0 42.5, -108.0 42.5, -108.0 47.5, -114.0 47.5, -114.0 42.5))",5.747100,27.923000,42.326000,17.435000,0.024750,4.289300,396.4400,0.8770,0.2384
1499,"POLYGON ((-108.0 42.5, -102.0 42.5, -102.0 47.5, -108.0 47.5, -108.0 42.5))",6.373900,27.422000,44.128000,16.646000,0.000000,4.082900,462.4200,0.9486,0.2580
1500,"POLYGON ((-102.0 42.5, -96.0 42.5, -96.0 47.5, -102.0 47.5, -102.0 42.5))",7.783200,25.762000,42.302000,17.233000,0.168520,4.857700,602.6000,1.3468,0.3667
1501,"POLYGON ((-96.0 42.5, -90.0 42.5, -90.0 47.5, -96.0 47.5, -96.0 42.5))",8.080600,26.206000,42.733000,17.418000,0.482720,5.323200,835.9200,1.7850,0.4863
1502,"POLYGON ((-90.0 42.5, -84.0 42.5, -84.0 47.5, -90.0 47.5, -90.0 42.5))",6.967000,28.187000,43.600000,14.859000,0.502220,5.767900,1150.9000,2.6847,0.7319
1503,"POLYGON ((-84.0 42.5, -78.0 42.5, -78.0 47.5, -84.0 47.5, -84.0 42.5))",10.321000,23.171000,42.780000,15.866000,0.653090,7.784000,1556.3000,3.7279,1.0167
1504,"POLYGON ((-78.0 42.5, -72.0 42.5, -72.0 47.5, -78.0 47.5, -78.0 42.5))",13.056000,14.891000,40.232000,14.202000,1.623300,12.780000,1474.7000,4.2732,1.1656
1505,"POLYGON ((-72.0 42.5, -66.0 42.5, -66.0 47.5, -72.0 47.5, -72.0 42.5))",9.683800,15.666000,40.296000,12.722000,2.060900,15.222000,1419.5000,3.9697,1.0827
1506,"POLYGON ((-66.0 42.5, -60.0 42.5, -60.0 47.5, -66.0 47.5, -66.0 42.5))",11.164000,14.379000,37.881000,13.235000,1.550200,16.982000,1474.8000,3.7080,1.0113
1507,"POLYGON ((-60.0 42.5, -54.0 42.5, -54.0 47.5, -60.0 47.5, -60.0 42.5))",10.159000,10.209000,39.802000,13.041000,3.419400,17.595000,1674.9000,4.6897,1.2793
1508,"POLYGON ((-54.0 42.5, -48.0 42.5, -48.0 47.5, -54.0 47.5, -54.0 42.5))",5.753300,14.714000,38.771000,13.268000,3.252500,16.895000,2617.9000,6.5477,1.7865
1509,"POLYGON ((-48.0 42.5, -42.0 42.5, -42.0 47.5, -48.0 47.5, -48.0 42.5))",9.113500,17.118000,36.045000,17.149000,3.124200,15.473000,3057.3000,8.3223,2.2710
1510,"POLYGON ((-42.0 42.5, -36.0 42.5, -36.0 47.5, -42.0 47.5, -42.0 42.5))",11.434000,19.302000,40.974000,16.012000,1.348600,13.466000,2917.3000,7.6514,2.0878
1511,"POLYGON ((-36.0 42.5, -30.0 42.5, -30.0 47.5, -36.0 47.5, -36.0 42.5))",11.934000,16.390000,37.058000,12.904000,2.464000,15.371000,2137.1000,5.4141,1.4770
1512,"POLYGON ((-30.0 42.5, -24.0 42.5, -24.0 47.5, -30.0 47.5, -30.0 42.5))",12.801000,14.731000,36.351000,11.495000,2.755600,17.029000,1809.3000,4.5359,1.2373
1513,"POLYGON ((-24.0 42.5, -18.0 42.5, -18.0 47.5, -24.0 47.5, -24.0 42.5))",8.360900,11.131000,37.063000,12.232000,3.829800,20.266000,1610.7000,4.2093,1.1481
1514,"POLYGON ((-18.0 42.5, -12.0 42.5, -12.0 47.5, -18.0 47.5, -18.0 42.5))",9.846100,11.364000,37.966000,13.242000,3.115300,17.908000,1512.7000,3.8597,1.0527
1515,"POLYGON ((-12.0 42.5, -6.0 42.5, -6.0 47.5, -12.0 47.5, -12.0 42.5))",12.825000,12.796000,36.869000,14.437000,2.210100,15.952000,1591.7000,4.0606,1.1075
1516,"POLYGON ((-6.0 42.5, 0.0 42.5, 0.0 47.5, -6.0 47.5, -6.0 42.5))",10.992000,13.962000,40.116000,15.507000,2.045400,13.887000,1999.6000,4.9753,1.3572
1517,"POLYGON ((0.0 42.5, 6.0 42.5, 6.0 47.5, 0.0 47.5, 0.0 42.5))",9.009700,17.686000,40.647000,19.356000,1.940300,12.259000,2305.2000,6.0562,1.6523
1518,"POLYGON ((6.0 42.5, 12.0 42.5, 12.0 47.5, 6.0 47.5, 6.0 42.5))",9.250500,19.708000,40.632000,19.617000,1.162100,10.706000,2034.5000,5.2864,1.4422
1519,"POLYGON ((12.0 42.5, 18.0 42.5, 18.0 47.5, 12.0 47.5, 12.0 42.5))",12.642000,28.612000,37.458000,13.202000,1.269100,7.919000,1597.0000,4.1229,1.1246
1520,"POLYGON ((18.0 42.5, 24.0 42.5, 24.0 47.5, 18.0 47.5, 18.0 42.5))",9.535700,20.654000,42.893000,14.976000,1.076600,10.741000,1428.8000,3.6068,0.9837
1521,"POLYGON ((24.0 42.5, 30.0 42.5, 30.0 47.5, 24.0 47.5, 24.0 42.5))",9.315300,19.734000,41.632000,15.644000,1.609000,11.987000,1194.5000,2.8409,0.7746
1522,"POLYGON ((30.0 42.5, 36.0 42.5, 36.0 47.5, 30.0 47.5, 30.0 42.5))",8.634100,17.852000,43.521000,15.643000,1.462500,11.413000,1072.8000,2.4220,0.6602
1523,"POLYGON ((36.0 42.5, 42.0 42.5, 42.0 47.5, 36.0 47.5, 36.0 42.5))",14.003000,24.436000,38.892000,13.859000,0.322440,9.130300,1007.9000,2.4265,0.6614
1524,"POLYGON ((42.0 42.5, 48.0 42.5, 48.0 47.5, 42.0 47.5, 42.0 42.5))",8.750900,21.083000,45.344000,14.077000,1.193700,8.453500,943.7900,2.2735,0.6197
1525,"POLYGON ((48.0 42.5, 54.0 42.5, 54.0 47.5, 48.0 47.5, 48.0 42.5))",8.903400,19.924000,45.871000,16.823000,0.438020,8.280500,847.7400,2.0226,0.5512
1526,"POLYGON ((54.0 42.5, 60.0 42.5, 60.0 47.5, 54.0 47.5, 54.0 42.5))",6.962000,25.552000,40.802000,15.882000,0.622490,8.313800,922.4500,1.6816,0.4581
1527,"POLYGON ((60.0 42.5, 66.0 42.5, 66.0 47.5, 60.0 47.5, 60.0 42.5))",8.944800,27.070000,41.440000,14.134000,0.541220,6.674600,760.6500,1.5085,0.4108
1528,"POLYGON ((66.0 42.5, 72.0 42.5, 72.0 47.5, 66.0 47.5, 66.0 42.5))",10.738000,23.521000,41.728000,15.437000,0.392900,6.894100,526.4800,1.3505,0.3677
1529,"POLYGON ((72.0 42.5, 78.0 42.5, 78.0 47.5, 72.0 47.5, 72.0 42.5))",6.835300,28.667000,42.439000,14.938000,0.493990,5.147700,528.3600,1.2322,0.3354
1530,"POLYGON ((78.0 42.5, 84.0 42.5, 84.0 47.5, 78.0 47.5, 78.0 42.5))",5.868500,23.703000,45.177000,17.088000,0.608230,5.291400,562.1700,1.1486,0.3125
1531,"POLYGON ((84.0 42.5, 90.0 42.5, 90.0 47.5, 84.0 47.5, 84.0 42.5))",8.074700,28.218000,41.096000,15.757000,0.570260,5.022400,540.3000,0.9686,0.2634
1532,"POLYGON ((90.0 42.5, 96.0 42.5, 96.0 47.5, 90.0 47.5, 90.0 42.5))",8.291100,30.754000,41.866000,13.028000,0.325330,4.281500,424.6300,0.9538,0.2594
1533,"POLYGON ((96.0 42.5, 102.0 42.5, 102.0 47.5, 96.0 47.5, 96.0 42.5))",7.304400,26.608000,44.393000,14.160000,0.454440,4.409100,360.1800,0.8117,0.2206
1534,"POLYGON ((102.0 42.5, 108.0 42.5, 108.0 47.5, 102.0 47.5, 102.0 42.5))",6.917700,21.726000,44.680000,16.484000,0.499780,5.243300,342.6300,0.7887,0.2143
1535,"POLYGON ((108.0 42.5, 114.0 42.5, 114.0 47.5, 108.0 47.5, 108.0 42.5))",5.340600,24.439000,44.548000,16.789000,0.113430,5.377100,505.0300,0.7198,0.1955
1536,"POLYGON ((114.0 42.5, 120.0 42.5, 120.0 47.5, 114.0 47.5, 114.0 42.5))",4.749000,29.186000,42.863000,16.324000,0.551520,4.490300,475.2900,0.6335,0.1719
1537,"POLYGON ((120.0 42.5, 126.0 42.5, 126.0 47.5, 120.0 47.5, 120.0 42.5))",4.469800,28.983000,41.055000,19.253000,0.374460,3.762600,475.1700,0.5887,0.1597
1538,"POLYGON ((126.0 42.5, 132.0 42.5, 132.0 47.5, 126.0 47.5, 126.0 42.5))",6.349600,20.993000,46.356000,19.061000,0.000000,5.286400,353.9500,0.6367,0.1728
1539,"POLYGON ((132.0 42.5, 138.0 42.5, 138.0 47.5, 132.0 47.5, 132.0 42.5))",3.790500,24.095000,47.369000,17.967000,0.269320,3.966000,479.6000,0.6949,0.1887
1540,"POLYGON ((138.0 42.5, 144.0 42.5, 144.0 47.5, 138.0 47.5, 138.0 42.5))",6.021100,24.903000,43.318000,18.262000,0.502540,5.053600,354.8000,0.6095,0.1654
1541,"POLYGON ((144.0 42.5, 150.0 42.5, 150.0 47.5, 144.0 47.5, 144.0 42.5))",5.490900,28.094000,43.705000,17.321000,0.120240,4.992000,379.4600,0.5155,0.1397
1542,"POLYGON ((150.0 42.5, 156.0 42.5, 156.0 47.5, 150.0 47.5, 150.0 42.5))",2.533200,26.115000,42.926000,18.071000,0.822390,5.216100,455.0100,0.3814,0.1031
1543,"POLYGON ((156.0 42.5, 162.0 42.5, 162.0 47.5, 156.0 47.5, 156.0 42.5))",3.635900,25.527000,45.719000,17.938000,0.377910,5.526900,532.4800,0.3366,0.0909
1544,"POLYGON ((162.0 42.5, 168.0 42.5, 168.0 47.5, 162.0 47.5, 162.0 42.5))",6.788300,25.158000,44.238000,16.903000,0.115760,5.009600,342.3000,0.5590,0.1516
1545,"POLYGON ((168.0 42.5, 174.0 42.5, 174.0 47.5, 168.0 47.5, 168.0 42.5))",6.155100,28.861000,41.929000,16.227000,0.000000,4.725100,355.9800,0.6291,0.1708
1546,"POLYGON ((174.0 42.5, 180.0 42.5, 180.0 47.5, 174.0 47.5, 174.0 42.5))",7.733200,27.520000,44.153000,14.232000,0.000000,4.201900,74.2910,0.6197,0.1682
1547,"POLYGON ((-180.0 47.5, -172.5 47.5, -172.5 52.5, -180.0 52.5, -180.0 47.5))",3.828800,26.815000,42.827000,17.899000,0.272440,4.053000,337.1900,0.3903,0.1056
1548,"POLYGON ((-172.5 47.5, -165.0 47.5, -165.0 52.5, -172.5 52.5, -172.5 47.5))",5.638400,22.024000,43.542000,19.590000,0.305870,4.775100,185.0000,0.3966,0.1073
1549,"POLYGON ((-165.0 47.5, -157.5 47.5, -157.5 52.5, -165.0 52.5, -165.0 47.5))",6.320100,23.736000,45.086000,15.446000,0.327460,4.727400,291.2200,0.2925,0.0789
1550,"POLYGON ((-157.5 47.5, -150.0 47.5, -150.0 52.5, -157.5 52.5, -157.5 47.5))",6.821000,26.630000,44.379000,14.778000,0.005382,4.365500,36.0400,0.3930,0.1063
1551,"POLYGON ((-150.0 47.5, -142.5 47.5, -142.5 52.5, -150.0 52.5, -150.0 47.5))",3.619500,27.314000,46.289000,14.801000,0.287770,5.040100,333.4500,0.5490,0.1489
1552,"POLYGON ((-142.5 47.5, -135.0 47.5, -135.0 52.5, -142.5 52.5, -142.5 47.5))",4.876400,25.332000,42.869000,18.333000,0.291470,4.610800,380.9900,0.5698,0.1546
1553,"POLYGON ((-135.0 47.5, -127.5 47.5, -127.5 52.5, -135.0 52.5, -135.0 47.5))",4.522200,29.713000,43.912000,15.665000,0.191840,4.181000,224.5800,0.6694,0.1817
1554,"POLYGON ((-127.5 47.5, -120.0 47.5, -120.0 52.5, -127.5 52.5, -127.5 47.5))",7.278300,21.468000,46.690000,18.271000,0.000000,4.902100,229.1600,0.6838,0.1857
1555,"POLYGON ((-120.0 47.5, -112.5 47.5, -112.5 52.5, -120.0 52.5, -120.0 47.5))",5.631100,26.989000,45.859000,15.214000,0.517220,4.011600,272.9100,0.9617,0.2615
1556,"POLYGON ((-112.5 47.5, -105.0 47.5, -105.0 52.5, -112.5 52.5, -112.5 47.5))",5.489100,29.069000,41.703000,15.772000,0.380710,4.635800,502.0500,1.1258,0.3063
1557,"POLYGON ((-105.0 47.5, -97.5 47.5, -97.5 52.5, -105.0 52.5, -105.0 47.5))",6.682900,25.883000,43.465000,16.427000,0.673330,4.548000,560.0200,1.4688,0.4000
1558,"POLYGON ((-97.5 47.5, -90.0 47.5, -90.0 52.5, -97.5 52.5, -97.5 47.5))",6.086200,27.720000,45.216000,16.495000,0.000000,4.626100,950.3300,1.7212,0.4689
1559,"POLYGON ((-90.0 47.5, -82.5 47.5, -82.5 52.5, -90.0 52.5, -90.0 47.5))",6.261400,29.695000,41.810000,14.826000,0.615170,5.793300,1224.9000,2.4039,0.6553
1560,"POLYGON ((-82.5 47.5, -75.0 47.5, -75.0 52.5, -82.5 52.5, -82.5 47.5))",10.213000,21.159000,42.591000,16.235000,1.166100,8.570300,1294.8000,3.6112,0.9849
