id,WKT,mgo,al2o3,sio2,cao,tio2,feo,potassium,thorium,uranium
2021,"POLYGON ((-140.0 -41.0, -137.5 -41.0, -137.5 -39.0, -140.0 -39.0, -140.0 -41.0))",4.919000,22.818000,42.510000,19.215000,1.173800,6.332100,212.1300,0.9217,0.2506
2022,"POLYGON ((-137.5 -41.0, -135.0 -41.0, -135.0 -39.0, -137.5 -39.0, -137.5 -41.0))",12.247000,23.305000,44.077000,12.498000,0.000000,5.181500,12.8540,0.6149,0.1669
2023,"POLYGON ((-135.0 -41.0, -132.5 -41.0, -132.5 -39.0, -135.0 -39.0, -135.0 -41.0))",2.597100,23.244000,42.602000,20.372000,0.653040,4.019400,525.8600,0.7050,0.1915
2024,"POLYGON ((-132.5 -41.0, -130.0 -41.0, -130.0 -39.0, -132.5 -39.0, -132.5 -41.0))",7.518600,20.609000,46.520000,18.028000,0.000000,3.262300,351.6300,0.3917,0.1060
2025,"POLYGON ((-130.0 -41.0, -127.5 -41.0, -127.5 -39.0, -130.0 -39.0, -130.0 -41.0))",4.327400,37.746000,38.626000,11.853000,0.291940,2.476400,207.8500,0.9022,0.2453
2026,"POLYGON ((-127.5 -41.0, -125.0 -41.0, -125.0 -39.0, -127.5 -39.0, -127.5 -41.0))",8.026000,29.334000,40.367000,16.590000,0.148220,2.485700,0.0000,0.2775,0.0748
2027,"POLYGON ((-125.0 -41.0, -122.5 -41.0, -122.5 -39.0, -125.0 -39.0, -125.0 -41.0))",0.000000,30.405000,41.864000,18.084000,0.638650,2.536200,403.9100,0.4805,0.1302
2028,"POLYGON ((-122.5 -41.0, -120.0 -41.0, -120.0 -39.0, -122.5 -39.0, -122.5 -41.0))",0.000000,23.829000,47.049000,18.145000,0.300130,5.162100,223.6800,0.2995,0.0808
2029,"POLYGON ((-120.0 -41.0, -117.5 -41.0, -117.5 -39.0, -120.0 -39.0, -120.0 -41.0))",3.754100,24.893000,46.092000,16.208000,0.000000,5.121500,142.1300,0.5052,0.1369
2030,"POLYGON ((-117.5 -41.0, -115.0 -41.0, -115.0 -39.0, -117.5 -39.0, -117.5 -41.0))",15.341000,24.369000,40.998000,12.108000,0.000000,3.850000,44.1960,0.2228,0.0598
2031,"POLYGON ((-115.0 -41.0, -112.5 -41.0, -112.5 -39.0, -115.0 -39.0, -115.0 -41.0))",4.049100,38.436000,36.860000,14.341000,0.000000,2.949700,65.3810,0.1862,0.0498
2032,"POLYGON ((-112.5 -41.0, -110.0 -41.0, -110.0 -39.0, -112.5 -39.0, -112.5 -41.0))",4.335900,21.375000,46.127000,20.657000,0.711770,2.887500,440.4900,0.0626,0.0161
2033,"POLYGON ((-110.0 -41.0, -107.5 -41.0, -107.5 -39.0, -110.0 -39.0, -110.0 -41.0))",7.329200,22.323000,42.661000,15.676000,0.608240,5.273200,115.5700,0.3450,0.0932
2034,"POLYGON ((-107.5 -41.0, -105.0 -41.0, -105.0 -39.0, -107.5 -39.0, -107.5 -41.0))",9.670700,29.563000,38.620000,14.833000,0.487180,3.943400,267.5400,0.3694,0.0998
2035,"POLYGON ((-105.0 -41.0, -102.5 -41.0, -102.5 -39.0, -105.0 -39.0, -105.0 -41.0))",3.665000,12.633000,50.093000,23.167000,0.874990,4.869400,209.2600,0.3753,0.1014
2036,"POLYGON ((-102.5 -41.0, -100.0 -41.0, -100.0 -39.0, -102.5 -39.0, -102.5 -41.0))",2.029100,36.459000,45.468000,10.272000,0.052642,3.963800,421.8300,0.2121,0.0569
2037,"POLYGON ((-100.0 -41.0, -97.5 -41.0, -97.5 -39.0, -100.0 -39.0, -100.0 -41.0))",0.698150,36.798000,42.799000,12.313000,0.580900,3.472600,322.8700,0.2511,0.0676
2038,"POLYGON ((-97.5 -41.0, -95.0 -41.0, -95.0 -39.0, -97.5 -39.0, -97.5 -41.0))",3.531500,22.072000,51.046000,16.803000,0.169730,3.709200,520.4000,0.0841,0.0220
2039,"POLYGON ((-95.0 -41.0, -92.5 -41.0, -92.5 -39.0, -95.0 -39.0, -95.0 -41.0))",2.413700,26.943000,41.162000,17.838000,0.696720,4.565000,512.2400,0.0884,0.0231
2040,"POLYGON ((-92.5 -41.0, -90.0 -41.0, -90.0 -39.0, -92.5 -39.0, -92.5 -41.0))",6.382800,16.990000,51.703000,17.978000,0.225480,4.616500,0.0000,0.0795,0.0207
2041,"POLYGON ((-90.0 -41.0, -87.5 -41.0, -87.5 -39.0, -90.0 -39.0, -90.0 -41.0))",5.456900,30.195000,43.686000,12.868000,0.600970,3.904700,0.0000,0.0406,0.0101
2042,"POLYGON ((-87.5 -41.0, -85.0 -41.0, -85.0 -39.0, -87.5 -39.0, -87.5 -41.0))",3.437500,23.935000,42.030000,20.784000,0.551180,4.328000,380.2500,0.0835,0.0218
2043,"POLYGON ((-85.0 -41.0, -82.5 -41.0, -82.5 -39.0, -85.0 -39.0, -85.0 -41.0))",2.563200,24.657000,47.106000,17.736000,0.406240,4.312700,0.0000,0.1459,0.0388
2044,"POLYGON ((-82.5 -41.0, -80.0 -41.0, -80.0 -39.0, -82.5 -39.0, -82.5 -41.0))",4.819300,25.616000,51.895000,8.688400,0.129760,5.435000,234.3300,0.4860,0.1317
2045,"POLYGON ((-80.0 -41.0, -77.5 -41.0, -77.5 -39.0, -80.0 -39.0, -80.0 -41.0))",3.598100,32.105000,41.979000,13.032000,0.163870,3.830400,93.3600,0.1171,0.0310
2046,"POLYGON ((-77.5 -41.0, -75.0 -41.0, -75.0 -39.0, -77.5 -39.0, -77.5 -41.0))",1.018200,23.488000,50.226000,15.421000,0.132660,5.539600,484.2900,0.0106,0.0019
2047,"POLYGON ((-75.0 -41.0, -72.5 -41.0, -72.5 -39.0, -75.0 -39.0, -75.0 -41.0))",4.868700,27.198000,42.882000,15.859000,0.720780,5.321500,0.0000,0.1862,0.0498
2048,"POLYGON ((-72.5 -41.0, -70.0 -41.0, -70.0 -39.0, -72.5 -39.0, -72.5 -41.0))",6.207800,19.269000,43.247000,19.854000,0.000000,6.663400,108.2000,0.6306,0.1712
2049,"POLYGON ((-70.0 -41.0, -67.5 -41.0, -67.5 -39.0, -70.0 -39.0, -70.0 -41.0))",5.043700,31.251000,44.319000,12.280000,0.074566,5.100200,211.0800,0.2958,0.0797
2050,"POLYGON ((-67.5 -41.0, -65.0 -41.0, -65.0 -39.0, -67.5 -39.0, -67.5 -41.0))",5.471300,27.159000,42.665000,12.713000,0.824070,6.479200,186.7000,0.4378,0.1185
2051,"POLYGON ((-65.0 -41.0, -62.5 -41.0, -62.5 -39.0, -65.0 -39.0, -65.0 -41.0))",0.000000,25.409000,46.367000,19.895000,0.340110,5.831500,405.5400,0.0962,0.0253
2052,"POLYGON ((-62.5 -41.0, -60.0 -41.0, -60.0 -39.0, -62.5 -39.0, -62.5 -41.0))",4.869200,22.982000,51.577000,14.806000,0.048637,5.377800,77.7200,0.7850,0.2133
2053,"POLYGON ((-60.0 -41.0, -57.5 -41.0, -57.5 -39.0, -60.0 -39.0, -60.0 -41.0))",5.295600,23.552000,45.711000,17.975000,0.359500,6.606800,239.0600,0.5510,0.1494
2054,"POLYGON ((-57.5 -41.0, -55.0 -41.0, -55.0 -39.0, -57.5 -39.0, -57.5 -41.0))",1.275300,22.255000,49.332000,17.571000,0.261480,7.586900,83.0540,0.8472,0.2303
2055,"POLYGON ((-55.0 -41.0, -52.5 -41.0, -52.5 -39.0, -55.0 -39.0, -55.0 -41.0))",2.794100,29.810000,48.035000,10.264000,0.770780,6.180000,636.6200,1.0776,0.2932
2056,"POLYGON ((-52.5 -41.0, -50.0 -41.0, -50.0 -39.0, -52.5 -39.0, -52.5 -41.0))",4.810500,24.360000,43.810000,17.827000,0.861030,6.292100,544.1300,0.5986,0.1624
2057,"POLYGON ((-50.0 -41.0, -47.5 -41.0, -47.5 -39.0, -50.0 -39.0, -50.0 -41.0))",3.557600,22.204000,47.457000,16.265000,0.428620,7.259700,614.4000,0.9710,0.2641
2058,"POLYGON ((-47.5 -41.0, -45.0 -41.0, -45.0 -39.0, -47.5 -39.0, -47.5 -41.0))",9.532600,24.147000,39.109000,16.742000,0.000000,7.896400,532.2800,1.0883,0.2961
2059,"POLYGON ((-45.0 -41.0, -42.5 -41.0, -42.5 -39.0, -45.0 -39.0, -45.0 -41.0))",11.171000,16.420000,41.244000,17.732000,1.515300,7.357800,306.0700,1.3252,0.3608
2060,"POLYGON ((-42.5 -41.0, -40.0 -41.0, -40.0 -39.0, -42.5 -39.0, -42.5 -41.0))",3.688800,17.597000,41.594000,22.615000,0.917100,9.046000,590.9900,1.3052,0.3553
2061,"POLYGON ((-40.0 -41.0, -37.5 -41.0, -37.5 -39.0, -40.0 -39.0, -40.0 -41.0))",6.314300,26.910000,43.169000,14.216000,1.154000,6.999600,529.7600,1.2192,0.3318
2062,"POLYGON ((-37.5 -41.0, -35.0 -41.0, -35.0 -39.0, -37.5 -39.0, -37.5 -41.0))",7.899900,28.016000,46.807000,16.550000,0.027925,3.884500,493.7200,1.0083,0.2743
2063,"POLYGON ((-35.0 -41.0, -32.5 -41.0, -32.5 -39.0, -35.0 -39.0, -35.0 -41.0))",2.821400,38.583000,35.934000,15.122000,1.138500,4.422300,1039.2000,0.9516,0.2588
2064,"POLYGON ((-32.5 -41.0, -30.0 -41.0, -30.0 -39.0, -32.5 -39.0, -32.5 -41.0))",6.424100,25.693000,46.659000,13.408000,0.595030,5.467300,408.9700,1.2754,0.3472
2065,"POLYGON ((-30.0 -41.0, -27.5 -41.0, -27.5 -39.0, -30.0 -39.0, -30.0 -41.0))",4.792500,20.379000,47.216000,17.673000,0.466760,7.381200,928.1000,1.3534,0.3685
2066,"POLYGON ((-27.5 -41.0, -25.0 -41.0, -25.0 -39.0, -27.5 -39.0, -27.5 -41.0))",6.396500,20.411000,39.955000,22.764000,1.003900,7.070800,600.7700,1.5568,0.4240
2067,"POLYGON ((-25.0 -41.0, -22.5 -41.0, -22.5 -39.0, -25.0 -39.0, -25.0 -41.0))",4.969500,24.243000,44.282000,21.366000,0.000000,3.876000,606.1700,1.6100,0.4385
2068,"POLYGON ((-22.5 -41.0, -20.0 -41.0, -20.0 -39.0, -22.5 -39.0, -22.5 -41.0))",14.041000,27.244000,37.363000,13.564000,0.962070,5.811800,494.7500,1.1774,0.3204
2069,"POLYGON ((-20.0 -41.0, -17.5 -41.0, -17.5 -39.0, -20.0 -39.0, -20.0 -41.0))",6.465800,14.106000,45.339000,21.846000,0.514130,7.740900,643.0900,1.4742,0.4015
2070,"POLYGON ((-17.5 -41.0, -15.0 -41.0, -15.0 -39.0, -17.5 -39.0, -17.5 -41.0))",8.686900,17.948000,40.428000,24.252000,0.000000,6.205200,254.6100,0.7578,0.2059
2071,"POLYGON ((-15.0 -41.0, -12.5 -41.0, -12.5 -39.0, -15.0 -39.0, -15.0 -41.0))",5.233700,24.737000,49.488000,13.620000,1.035800,3.022500,414.7000,1.5473,0.4214
2072,"POLYGON ((-12.5 -41.0, -10.0 -41.0, -10.0 -39.0, -12.5 -39.0, -12.5 -41.0))",3.995400,27.364000,40.762000,18.352000,0.889120,4.787500,425.4300,0.7586,0.2061
2073,"POLYGON ((-10.0 -41.0, -7.5 -41.0, -7.5 -39.0, -10.0 -39.0, -10.0 -41.0))",6.088600,34.325000,35.502000,14.749000,0.294060,3.636600,359.6700,0.7860,0.2136
2074,"POLYGON ((-7.5 -41.0, -5.0 -41.0, -5.0 -39.0, -7.5 -39.0, -7.5 -41.0))",2.094300,31.935000,41.201000,17.714000,0.000000,4.558000,752.6600,0.7095,0.1927
2075,"POLYGON ((-5.0 -41.0, -2.5 -41.0, -2.5 -39.0, -5.0 -39.0, -5.0 -41.0))",7.601500,34.261000,42.028000,11.936000,0.236580,2.843100,299.5500,0.5791,0.1571
2076,"POLYGON ((-2.5 -41.0, 0.0 -41.0, 0.0 -39.0, -2.5 -39.0, -2.5 -41.0))",10.050000,25.741000,36.634000,17.140000,0.950320,4.554300,37.1020,0.7441,0.2021
2077,"POLYGON ((0.0 -41.0, 2.5 -41.0, 2.5 -39.0, 0.0 -39.0, 0.0 -41.0))",13.203000,16.798000,42.371000,17.964000,0.399990,4.649700,308.5400,0.7339,0.1994
2078,"POLYGON ((2.5 -41.0, 5.0 -41.0, 5.0 -39.0, 2.5 -39.0, 2.5 -41.0))",1.343800,26.506000,45.933000,15.667000,1.543600,4.762600,284.6500,0.9103,0.2475
2079,"POLYGON ((5.0 -41.0, 7.5 -41.0, 7.5 -39.0, 5.0 -39.0, 5.0 -41.0))",3.502600,18.157000,46.693000,20.719000,0.077984,6.578600,585.7300,0.6761,0.1836
2080,"POLYGON ((7.5 -41.0, 10.0 -41.0, 10.0 -39.0, 7.5 -39.0, 7.5 -41.0))",15.672000,28.375000,40.282000,12.671000,0.266450,3.855600,26.7190,0.5951,0.1615
2081,"POLYGON ((10.0 -41.0, 12.5 -41.0, 12.5 -39.0, 10.0 -39.0, 10.0 -41.0))",9.534700,14.795000,47.253000,19.906000,0.000000,7.154800,144.5700,0.9732,0.2647
2082,"POLYGON ((12.5 -41.0, 15.0 -41.0, 15.0 -39.0, 12.5 -39.0, 12.5 -41.0))",8.599600,26.651000,43.872000,10.153000,1.436900,3.784900,540.5700,1.0595,0.2883
2083,"POLYGON ((15.0 -41.0, 17.5 -41.0, 17.5 -39.0, 15.0 -39.0, 15.0 -41.0))",10.288000,26.623000,35.853000,19.251000,0.341290,5.846500,643.4100,0.9286,0.2525
2084,"POLYGON ((17.5 -41.0, 20.0 -41.0, 20.0 -39.0, 17.5 -39.0, 17.5 -41.0))",5.177400,33.645000,37.965000,11.384000,1.556700,3.645000,395.5300,1.1349,0.3088
2085,"POLYGON ((20.0 -41.0, 22.5 -41.0, 22.5 -39.0, 20.0 -39.0, 20.0 -41.0))",4.682100,25.952000,41.482000,16.640000,0.435900,5.794400,554.3300,1.3576,0.3696
2086,"POLYGON ((22.5 -41.0, 25.0 -41.0, 25.0 -39.0, 22.5 -39.0, 22.5 -41.0))",8.860900,18.612000,41.173000,17.035000,1.284500,7.658400,548.1300,0.9855,0.2681
2087,"POLYGON ((25.0 -41.0, 27.5 -41.0, 27.5 -39.0, 25.0 -39.0, 25.0 -41.0))",9.370000,23.167000,39.340000,16.327000,1.252400,6.866200,235.0100,0.9128,0.2482
2088,"POLYGON ((27.5 -41.0, 30.0 -41.0, 30.0 -39.0, 27.5 -39.0, 27.5 -41.0))",8.011400,28.649000,45.108000,15.611000,0.077266,3.514900,305.6400,0.8796,0.2391
2089,"POLYGON ((30.0 -41.0, 32.5 -41.0, 32.5 -39.0, 30.0 -39.0, 30.0 -41.0))",0.000000,16.858000,48.728000,24.235000,1.294700,7.005800,499.2900,1.0581,0.2879
2090,"POLYGON ((32.5 -41.0, 35.0 -41.0, 35.0 -39.0, 32.5 -39.0, 32.5 -41.0))",5.959700,23.412000,45.413000,21.428000,0.000000,4.188000,327.0200,0.7610,0.2068
2091,"POLYGON ((35.0 -41.0, 37.5 -41.0, 37.5 -39.0, 35.0 -39.0, 35.0 -41.0))",7.134400,26.765000,42.403000,17.349000,0.583620,4.362900,160.1500,0.8423,0.2289
2092,"POLYGON ((37.5 -41.0, 40.0 -41.0, 40.0 -39.0, 37.5 -39.0, 37.5 -41.0))",5.725000,32.866000,46.138000,12.407000,0.000000,3.120100,398.7300,0.5554,0.1506
2093,"POLYGON ((40.0 -41.0, 42.5 -41.0, 42.5 -39.0, 40.0 -39.0, 40.0 -41.0))",7.518100,29.329000,45.168000,9.889100,0.197470,4.425500,313.4900,1.0552,0.2871
2094,"POLYGON ((42.5 -41.0, 45.0 -41.0, 45.0 -39.0, 42.5 -39.0, 42.5 -41.0))",0.000000,26.060000,43.736000,18.773000,1.402600,4.158300,249.8200,0.5077,0.1376
2095,"POLYGON ((45.0 -41.0, 47.5 -41.0, 47.5 -39.0, 45.0 -39.0, 45.0 -41.0))",9.512000,25.997000,39.200000,17.587000,0.000000,4.310300,0.0000,0.9686,0.2634
2096,"POLYGON ((47.5 -41.0, 50.0 -41.0, 50.0 -39.0, 47.5 -39.0, 47.5 -41.0))",7.839600,18.420000,46.820000,18.938000,0.155900,4.418300,437.1700,0.7210,0.1958
2097,"POLYGON ((50.0 -41.0, 52.5 -41.0, 52.5 -39.0, 50.0 -39.0, 50.0 -41.0))",3.067300,33.462000,38.303000,16.688000,0.168920,4.985300,227.0200,0.6401,0.1737
2098,"POLYGON ((52.5 -41.0, 55.0 -41.0, 55.0 -39.0, 52.5 -39.0, 52.5 -41.0))",6.695000,27.249000,42.987000,18.128000,0.000000,3.813200,0.0000,0.6612,0.1795
2099,"POLYGON ((55.0 -41.0, 57.5 -41.0, 57.5 -39.0, 55.0 -39.0, 55.0 -41.0))",9.018300,28.100000,46.602000,12.273000,0.099232,3.453900,272.3200,0.1794,0.0480
2100,"POLYGON ((57.5 -41.0, 60.0 -41.0, 60.0 -39.0, 57.5 -39.0, 57.5 -41.0))",8.070500,11.823000,44.453000,24.301000,0.000000,7.809300,177.3100,0.7098,0.1928
2101,"POLYGON ((60.0 -41.0, 62.5 -41.0, 62.5 -39.0, 60.0 -39.0, 60.0 -41.0))",5.684100,27.343000,47.782000,10.788000,0.358030,5.556200,488.8300,0.1492,0.0397
2102,"POLYGON ((62.5 -41.0, 65.0 -41.0, 65.0 -39.0, 62.5 -39.0, 62.5 -41.0))",10.939000,24.563000,43.864000,9.758700,0.607740,5.450500,0.0000,0.9173,0.2494
2103,"POLYGON ((65.0 -41.0, 67.5 -41.0, 67.5 -39.0, 65.0 -39.0, 65.0 -41.0))",8.956200,22.795000,45.029000,15.411000,0.000000,5.306700,336.7200,0.4025,0.1089
2104,"POLYGON ((67.5 -41.0, 70.0 -41.0, 70.0 -39.0, 67.5 -39.0, 67.5 -41.0))",7.052700,26.921000,50.614000,11.519000,0.480680,3.768600,272.2800,0.0958,0.0252
2105,"POLYGON ((70.0 -41.0, 72.5 -41.0, 72.5 -39.0, 70.0 -39.0, 70.0 -41.0))",7.701000,23.464000,41.259000,15.175000,0.838700,5.311300,36.5580,0.4103,0.1110
2106,"POLYGON ((72.5 -41.0, 75.0 -41.0, 75.0 -39.0, 72.5 -39.0, 72.5 -41.0))",11.379000,22.649000,45.323000,12.733000,0.000000,4.961300,74.5040,0.4614,0.1250
2107,"POLYGON ((75.0 -41.0, 77.5 -41.0, 77.5 -39.0, 75.0 -39.0, 75.0 -41.0))",10.540000,26.622000,44.258000,13.588000,0.000000,4.999400,298.2100,0.2681,0.0722
2108,"POLYGON ((77.5 -41.0, 80.0 -41.0, 80.0 -39.0, 77.5 -39.0, 77.5 -41.0))",1.572400,23.299000,50.196000,13.065000,0.806170,7.384200,472.0100,0.5154,0.1397
2109,"POLYGON ((80.0 -41.0, 82.5 -41.0, 82.5 -39.0, 80.0 -39.0, 80.0 -41.0))",4.197500,26.406000,39.904000,18.207000,0.000000,7.108500,682.2600,0.3809,0.1030
2110,"POLYGON ((82.5 -41.0, 85.0 -41.0, 85.0 -39.0, 82.5 -39.0, 82.5 -41.0))",8.701500,16.886000,48.377000,15.323000,0.293000,8.949600,215.9500,0.5483,0.1487
2111,"POLYGON ((85.0 -41.0, 87.5 -41.0, 87.5 -39.0, 85.0 -39.0, 85.0 -41.0))",12.061000,14.606000,47.532000,12.346000,1.421300,8.645900,192.2400,0.8145,0.2214
2112,"POLYGON ((87.5 -41.0, 90.0 -41.0, 90.0 -39.0, 87.5 -39.0, 87.5 -41.0))",8.892400,14.900000,52.508000,18.027000,0.000000,8.553400,380.0400,0.2007,0.0538
2113,"POLYGON ((90.0 -41.0, 92.5 -41.0, 92.5 -39.0, 90.0 -39.0, 90.0 -41.0))",8.266300,20.856000,46.631000,12.619000,0.626240,8.499700,511.4000,0.4729,0.1281
2114,"POLYGON ((92.5 -41.0, 95.0 -41.0, 95.0 -39.0, 92.5 -39.0, 92.5 -41.0))",6.307100,30.190000,36.368000,17.825000,1.331900,6.901100,458.2000,0.5015,0.1359
2115,"POLYGON ((95.0 -41.0, 97.5 -41.0, 97.5 -39.0, 95.0 -39.0, 95.0 -41.0))",8.519500,24.909000,47.501000,9.553700,0.895920,6.465700,298.8200,0.5721,0.1552
2116,"POLYGON ((97.5 -41.0, 100.0 -41.0, 100.0 -39.0, 97.5 -39.0, 97.5 -41.0))",0.000000,26.248000,48.767000,12.414000,1.291800,6.960800,403.9800,0.7405,0.2011
2117,"POLYGON ((100.0 -41.0, 102.5 -41.0, 102.5 -39.0, 100.0 -39.0, 100.0 -41.0))",5.524300,9.589000,51.882000,21.761000,0.000000,9.856400,241.5800,0.6688,0.1816
2118,"POLYGON ((102.5 -41.0, 105.0 -41.0, 105.0 -39.0, 102.5 -39.0, 102.5 -41.0))",4.194900,14.207000,49.990000,20.296000,1.650800,6.537100,360.9100,0.7947,0.2160
2119,"POLYGON ((105.0 -41.0, 107.5 -41.0, 107.5 -39.0, 105.0 -39.0, 105.0 -41.0))",6.029200,24.471000,47.247000,16.125000,0.395190,5.700500,250.0300,0.4129,0.1117
2120,"POLYGON ((107.5 -41.0, 110.0 -41.0, 110.0 -39.0, 107.5 -39.0, 107.5 -41.0))",8.783500,36.059000,35.730000,13.326000,0.884680,5.057100,223.3700,0.3902,0.1055
2121,"POLYGON ((110.0 -41.0, 112.5 -41.0, 112.5 -39.0, 110.0 -39.0, 110.0 -41.0))",4.393500,17.685000,47.444000,19.831000,0.171520,6.285300,308.7500,0.5684,0.1542
2122,"POLYGON ((112.5 -41.0, 115.0 -41.0, 115.0 -39.0, 112.5 -39.0, 112.5 -41.0))",5.253100,24.470000,45.701000,18.913000,0.052180,4.436100,261.0600,0.6997,0.1900
2123,"POLYGON ((115.0 -41.0, 117.5 -41.0, 117.5 -39.0, 115.0 -39.0, 115.0 -41.0))",3.635100,12.048000,54.641000,18.214000,0.970660,5.225600,434.0700,0.4757,0.1289
2124,"POLYGON ((117.5 -41.0, 120.0 -41.0, 120.0 -39.0, 117.5 -39.0, 117.5 -41.0))",0.000000,28.326000,44.159000,14.490000,1.445700,4.700600,184.5300,0.5256,0.1425
2125,"POLYGON ((120.0 -41.0, 122.5 -41.0, 122.5 -39.0, 120.0 -39.0, 120.0 -41.0))",10.309000,29.939000,40.259000,13.621000,0.000000,4.899100,10.6010,0.2237,0.0601
2126,"POLYGON ((122.5 -41.0, 125.0 -41.0, 125.0 -39.0, 122.5 -39.0, 122.5 -41.0))",9.516400,26.101000,42.140000,15.532000,0.066510,4.888500,139.0400,0.3190,0.0861
2127,"POLYGON ((125.0 -41.0, 127.5 -41.0, 127.5 -39.0, 125.0 -39.0, 125.0 -41.0))",3.312800,28.326000,43.408000,16.226000,0.050094,5.921300,568.4700,0.5953,0.1615
2128,"POLYGON ((127.5 -41.0, 130.0 -41.0, 130.0 -39.0, 127.5 -39.0, 127.5 -41.0))",3.997400,20.295000,46.915000,15.260000,0.972020,6.651400,534.5000,0.8769,0.2384
2129,"POLYGON ((130.0 -41.0, 132.5 -41.0, 132.5 -39.0, 130.0 -39.0, 130.0 -41.0))",8.045700,39.394000,32.542000,15.822000,0.000000,3.646100,194.9200,0.4845,0.1313
2130,"POLYGON ((132.5 -41.0, 135.0 -41.0, 135.0 -39.0, 132.5 -39.0, 132.5 -41.0))",11.211000,20.172000,44.639000,15.642000,0.546040,5.854400,273.5500,0.6148,0.1668
2131,"POLYGON ((135.0 -41.0, 137.5 -41.0, 137.5 -39.0, 135.0 -39.0, 135.0 -41.0))",6.477000,21.376000,44.125000,17.010000,1.166600,5.495700,467.1900,0.8144,0.2213
2132,"POLYGON ((137.5 -41.0, 140.0 -41.0, 140.0 -39.0, 137.5 -39.0, 137.5 -41.0))",4.290900,21.377000,46.030000,18.435000,0.101380,6.543500,964.6600,0.9193,0.2500
2133,"POLYGON ((140.0 -41.0, 142.5 -41.0, 142.5 -39.0, 140.0 -39.0, 140.0 -41.0))",10.994000,32.346000,37.922000,13.459000,0.965370,3.327500,175.2000,0.6305,0.1711
2134,"POLYGON ((142.5 -41.0, 145.0 -41.0, 145.0 -39.0, 142.5 -39.0, 142.5 -41.0))",9.807300,24.745000,47.850000,14.818000,0.000000,4.136800,243.5700,0.4357,0.1179
2135,"POLYGON ((145.0 -41.0, 147.5 -41.0, 147.5 -39.0, 145.0 -39.0, 145.0 -41.0))",2.199600,28.442000,46.359000,15.948000,0.321570,4.711800,446.1700,0.7112,0.1932
2136,"POLYGON ((147.5 -41.0, 150.0 -41.0, 150.0 -39.0, 147.5 -39.0, 147.5 -41.0))",5.875400,22.603000,44.916000,19.325000,0.000000,5.508400,547.4200,1.0728,0.2919
2137,"POLYGON ((150.0 -41.0, 152.5 -41.0, 152.5 -39.0, 150.0 -39.0, 150.0 -41.0))",5.363600,30.500000,44.324000,15.772000,0.000000,5.006700,580.0500,1.2538,0.3413
2138,"POLYGON ((152.5 -41.0, 155.0 -41.0, 155.0 -39.0, 152.5 -39.0, 152.5 -41.0))",4.152800,16.475000,45.089000,21.665000,1.192700,8.641800,714.1700,1.6054,0.4373
2139,"POLYGON ((155.0 -41.0, 157.5 -41.0, 157.5 -39.0, 155.0 -39.0, 155.0 -41.0))",6.409800,26.311000,44.618000,17.539000,0.499610,4.385700,1028.6000,2.1749,0.5927
2140,"POLYGON ((157.5 -41.0, 160.0 -41.0, 160.0 -39.0, 157.5 -39.0, 157.5 -41.0))",9.781400,16.867000,44.082000,19.943000,0.793330,7.663600,759.1100,2.8042,0.7645
2141,"POLYGON ((160.0 -41.0, 162.5 -41.0, 162.5 -39.0, 160.0 -39.0, 160.0 -41.0))",5.883600,33.542000,37.953000,13.832000,0.369130,7.149300,1268.9000,2.9991,0.8178
2142,"POLYGON ((162.5 -41.0, 165.0 -41.0, 165.0 -39.0, 162.5 -39.0, 162.5 -41.0))",8.479600,12.162000,47.910000,20.814000,0.288890,8.659300,1155.5000,3.5354,0.9642
2143,"POLYGON ((165.0 -41.0, 167.5 -41.0, 167.5 -39.0, 165.0 -39.0, 165.0 -41.0))",9.481500,16.074000,47.891000,14.191000,0.803390,9.487000,1281.6000,3.2854,0.8959
2144,"POLYGON ((167.5 -41.0, 170.0 -41.0, 170.0 -39.0, 167.5 -39.0, 167.5 -41.0))",5.549000,21.553000,45.432000,14.549000,0.000000,11.167000,1751.1000,3.3890,0.9242
2145,"POLYGON ((170.0 -41.0, 172.5 -41.0, 172.5 -39.0, 170.0 -39.0, 170.0 -41.0))",7.313200,33.793000,35.632000,16.930000,0.000000,5.354400,1363.8000,2.9622,0.8077
2146,"POLYGON ((172.5 -41.0, 175.0 -41.0, 175.0 -39.0, 172.5 -39.0, 172.5 -41.0))",4.335500,12.780000,55.740000,17.697000,0.000000,9.091500,1248.9000,2.7870,0.7599
2147,"POLYGON ((175.0 -41.0, 177.5 -41.0, 177.5 -39.0, 175.0 -39.0, 175.0 -41.0))",6.410300,17.777000,43.388000,18.983000,1.561800,8.848900,1084.7000,2.1342,0.5816
2148,"POLYGON ((177.5 -41.0, 180.0 -41.0, 180.0 -39.0, 177.5 -39.0, 177.5 -41.0))",6.066900,21.679000,48.669000,12.429000,0.352270,8.333800,1025.6000,2.2490,0.6130
2149,"POLYGON ((-180.0 -39.0, -177.5 -39.0, -177.5 -37.0, -180.0 -37.0, -180.0 -39.0))",3.626500,17.674000,48.416000,12.709000,2.246300,11.346000,972.4900,2.4076,0.6563
2150,"POLYGON ((-177.5 -39.0, -175.0 -39.0, -175.0 -37.0, -177.5 -37.0, -177.5 -39.0))",4.950700,16.240000,51.689000,14.423000,0.839550,10.200000,951.6000,2.3845,0.6500
2151,"POLYGON ((-175.0 -39.0, -172.5 -39.0, -172.5 -37.0, -175.0 -37.0, -175.0 -39.0))",9.457000,11.843000,52.159000,16.919000,0.148260,7.729500,1022.0000,2.6235,0.7152
