# 
# This is data from Figure 6, Lawrence et al., 2022, submitted.
#        MAPLON        MAPLAT          HMAP
     -148.2500     -89.25000      75.67877
     -147.7500     -89.25000      75.39404
     -147.2500     -89.25000      75.25305
     -146.7500     -89.25000      75.11218
     -146.2500     -89.25000      74.83258
     -145.7500     -89.25000      74.69293
     -145.2500     -89.25000      74.41742
     -144.7500     -89.25000      74.28033
     -144.2500     -89.25000      74.14465
     -143.7500     -89.25000      73.87701
     -143.2500     -89.25000      73.74390
     -142.7500     -89.25000      73.48145
     -142.2500     -89.25000      73.35229
     -141.7500     -89.25000      73.09778
     -141.2500     -89.25000      72.97131
     -140.7500     -89.25000      72.84631
     -140.2500     -89.25000      72.60211
     -139.7500     -89.25000      72.48102
     -139.2500     -89.25000      72.24475
     -138.7500     -89.25000      72.12878
     -138.2500     -89.25000      71.90179
     -137.7500     -89.25000      71.78979
     -137.2500     -89.25000      71.68042
     -136.7500     -89.25000      71.46777
     -136.2500     -89.25000      71.36237
     -135.7500     -89.25000      71.16016
     -135.2500     -89.25000      71.06128
     -134.7500     -89.25000      70.87097
     -134.2500     -89.25000      70.77740
     -133.7500     -89.25000      70.68652
     -133.2500     -89.25000      70.51196
     -132.7500     -89.25000      70.42743
     -132.2500     -89.25000      70.29211
     -131.7500     -89.25000      70.22736
     -131.2500     -89.25000      70.16522
     -130.7500     -89.25000      70.04950
     -130.2500     -89.25000      69.99396
     -129.7500     -89.25000      69.89258
     -129.2500     -89.25000      69.84363
     -128.7500     -89.25000      69.75671
     -128.2500     -89.25000      69.71564
     -127.7500     -89.25000      69.67712
     -127.2500     -89.25000      69.60858
     -126.7500     -89.25000      69.57794
     -126.2500     -89.25000      69.52368
     -125.7500     -89.25000      69.50098
     -125.2500     -89.25000      69.46118
     -124.7500     -89.25000      69.44489
     -124.2500     -89.25000      69.43140
     -123.7500     -89.25000      69.41132
     -123.2500     -89.25000      69.40430
     -122.7500     -89.25000      69.39990
     -122.2500     -89.25000      69.40070
     -121.7500     -89.25000      69.40411
     -121.2500     -89.25000      69.41815
     -120.7500     -89.25000      69.42822
     -120.2500     -89.25000      69.45654
     -119.7500     -89.25000      69.47443
     -119.2500     -89.25000      69.51721
     -118.7500     -89.25000      69.54163
     -118.2500     -89.25000      69.56866
     -117.7500     -89.25000      69.62976
     -117.2500     -89.25000      69.66473
     -116.7500     -89.25000      69.73883
     -116.2500     -89.25000      69.78040
     -115.7500     -89.25000      69.86902
     -115.2500     -89.25000      69.91705
     -114.7500     -89.25000      69.96643
     -114.2500     -89.25000      70.07208
     -113.7500     -89.25000      70.12805
     -113.2500     -89.25000      70.24799
     -112.7500     -89.25000      70.30927
     -112.2500     -89.25000      70.44110
     -111.7500     -89.25000      70.51013
     -111.2500     -89.25000      70.58051
     -110.7500     -89.25000      70.72803
     -110.2500     -89.25000      70.80493
     -109.7500     -89.25000      70.96283
     -109.2500     -89.25000      71.04504
     -108.7500     -89.25000      71.12976
     -108.2500     -89.25000      71.30353
     -107.7500     -89.25000      71.39227
     -107.2500     -89.25000      71.57770
     -106.7500     -89.25000      71.67169
     -106.2500     -89.25000      71.86639
     -105.7500     -89.25000      71.96558
     -105.2500     -89.25000      72.06738
     -104.7500     -89.25000      72.27515
     -104.2500     -89.25000      72.38086
     -103.7500     -89.25000      72.59784
     -103.2500     -89.25000      72.70752
     -102.7500     -89.25000      72.93219
     -102.2500     -89.25000      73.04730
     -101.7500     -89.25000      73.16351
     -101.2500     -89.25000      73.40002
     -100.7500     -89.25000      73.52020
     -100.2500     -89.25000      73.76337
     -99.75000     -89.25000      73.88757
     -99.25000     -89.25000      74.01160
     -98.75000     -89.25000      74.26520
     -98.25000     -89.25000      74.39325
     -97.75000     -89.25000      74.65332
     -97.25000     -89.25000      74.78406
     -96.75000     -89.25000      75.05072
     -96.25000     -89.25000      75.18408
     -95.75000     -89.25000      75.31995
     -95.25000     -89.25000      75.59320
     -94.75000     -89.25000      75.73041
     -94.25000     -89.25000      76.00891
     -93.75000     -89.25000      76.15009
     -93.25000     -89.25000      76.43256
     -92.75000     -89.25000      76.57629
     -92.25000     -89.25000      76.71881
     -91.75000     -89.25000      77.00775
     -91.25000     -89.25000      77.15283
     -90.75000     -89.25000      77.44574
     -90.25000     -89.25000      77.59210
     -89.75000     -89.25000      77.88885
     -89.25000     -89.25000      78.03802
     -88.75000     -89.25000      78.18707
     -88.25000     -89.25000      78.48651
     -87.75000     -89.25000      78.63684
     -87.25000     -89.25000      78.94019
     -86.75000     -89.25000      79.09180
     -86.25000     -89.25000      79.24347
     -85.75000     -89.25000      79.54938
     -85.25000     -89.25000      79.70245
     -84.75000     -89.25000      80.00964
     -84.25000     -89.25000      80.16400
     -83.75000     -89.25000      80.47247
     -83.25000     -89.25000      80.62689
     -82.75000     -89.25000      80.78247
     -82.25000     -89.25000      81.09229
     -81.75000     -89.25000      81.24786
     -81.25000     -89.25000      81.56042
     -80.75000     -89.25000      81.71594
     -80.25000     -89.25000      82.02844
     -79.75000     -89.25000      82.18408
     -79.25000     -89.25000      82.34094
     -78.75000     -89.25000      82.65356
     -78.25000     -89.25000      82.81042
     -77.75000     -89.25000      83.12286
     -77.25000     -89.25000      83.27985
     -76.75000     -89.25000      83.43677
     -76.25000     -89.25000      83.75049
     -75.75000     -89.25000      83.90619
     -75.25000     -89.25000      84.21997
     -74.75000     -89.25000      84.37695
     -74.25000     -89.25000      84.68939
     -73.75000     -89.25000      84.84491
     -73.25000     -89.25000      85.00195
     -72.75000     -89.25000      85.31439
     -72.25000     -89.25000      85.47009
     -71.75000     -89.25000      85.78119
     -71.25000     -89.25000      85.93683
     -70.75000     -89.25000      86.24805
     -70.25000     -89.25000      86.40369
     -69.75000     -89.25000      86.55927
     -69.25000     -89.25000      86.86926
     -68.75000     -89.25000      87.02350
     -68.25000     -89.25000      87.33215
     -67.75000     -89.25000      87.48645
     -67.25000     -89.25000      87.64075
     -66.75000     -89.25000      87.94812
     -66.25000     -89.25000      88.10236
     -65.75000     -89.25000      88.40833
     -65.25000     -89.25000      88.56140
     -64.75000     -89.25000      88.86603
     -64.25000     -89.25000      89.01898
     -63.75000     -89.25000      89.17072
     -63.25000     -89.25000      89.47412
     -62.75000     -89.25000      89.62579
     -62.25000     -89.25000      89.92786
     -61.75000     -89.25000      90.07825
     -61.25000     -89.25000      90.37903
     -60.75000     -89.25000      90.52954
     -60.25000     -89.25000      90.67987
     -59.75000     -89.25000      90.97797
     -59.25000     -89.25000      91.12720
     -58.75000     -89.25000      91.42395
     -58.25000     -89.25000      91.57306
     -57.75000     -89.25000      91.86334
     -57.25000     -89.25000      91.99811
     -56.75000     -89.25000      92.13159
     -56.25000     -89.25000      92.39575
     -55.75000     -89.25000      92.52783
     -55.25000     -89.25000      92.78821
     -54.75000     -89.25000      92.91632
     -54.25000     -89.25000      93.04462
     -53.75000     -89.25000      93.29834
     -53.25000     -89.25000      93.42395
     -52.75000     -89.25000      93.67242
     -52.25000     -89.25000      93.79553
     -51.75000     -89.25000      94.04016
     -51.25000     -89.25000      94.16058
     -50.75000     -89.25000      94.27972
     -50.25000     -89.25000      94.51770
     -49.75000     -89.25000      94.63428
     -49.25000     -89.25000      94.86578
     -48.75000     -89.25000      94.98083
     -48.25000     -89.25000      95.20728
     -47.75000     -89.25000      95.31976
     -47.25000     -89.25000      95.43109
     -46.75000     -89.25000      95.65088
     -46.25000     -89.25000      95.75958
     -45.75000     -89.25000      95.97412
     -45.25000     -89.25000      96.08026
     -44.75000     -89.25000      96.18500
     -44.25000     -89.25000      96.39178
     -43.75000     -89.25000      96.49524
     -43.25000     -89.25000      96.69678
     -42.75000     -89.25000      96.79639
     -42.25000     -89.25000      96.99274
     -41.75000     -89.25000      97.08960
     -41.25000     -89.25000      97.18652
     -40.75000     -89.25000      97.37512
     -40.25000     -89.25000      97.46948
     -39.75000     -89.25000      97.65271
     -39.25000     -89.25000      97.74323
     -38.75000     -89.25000      97.92261
     -38.25000     -89.25000      98.01044
     -37.75000     -89.25000      98.09705
     -37.25000     -89.25000      98.26868
     -36.75000     -89.25000      98.35260
     -36.25000     -89.25000      98.51898
     -35.75000     -89.25000      98.60028
     -35.25000     -89.25000      98.76007
     -34.75000     -89.25000      98.83893
     -34.25000     -89.25000      98.91632
     -33.75000     -89.25000      99.06830
     -33.25000     -89.25000      99.14453
     -32.75000     -89.25000      99.29132
     -32.25000     -89.25000      99.36353
     -31.75000     -89.25000      99.43457
     -31.25000     -89.25000      99.57355
     -30.75000     -89.25000      99.64191
     -30.25000     -89.25000      99.77563
     -29.75000     -89.25000      99.84149
     -29.25000     -89.25000      99.96875
     -28.75000     -89.25000      100.0319
     -28.25000     -89.25000      100.0938
     -27.75000     -89.25000      100.2133
     -27.25000     -89.25000      100.2725
     -26.75000     -89.25000      100.3867
     -26.25000     -89.25000      100.4434
     -25.75000     -89.25000      100.5511
     -25.25000     -89.25000      100.6039
     -24.75000     -89.25000      100.6566
     -24.25000     -89.25000      100.7565
     -23.75000     -89.25000      100.8054
     -23.25000     -89.25000      100.9001
     -22.75000     -89.25000      100.9465
     -22.25000     -89.25000      100.9915
     -21.75000     -89.25000      101.0770
     -21.25000     -89.25000      101.1193
     -20.75000     -89.25000      101.1997
     -20.25000     -89.25000      101.2382
     -19.75000     -89.25000      101.3121
     -19.25000     -89.25000      101.3479
     -18.75000     -89.25000      101.3825
     -18.25000     -89.25000      101.4485
     -17.75000     -89.25000      101.4792
     -17.25000     -89.25000      101.5388
     -16.75000     -89.25000      101.5668
